contig	strand	ss3	supp_refFlat	supp_ensGene
chr20	-	20656125	1	2
chr20	-	20659031	1	2
chr20	-	20662700	1	2
chr20	-	20679870	1	2
chr20	-	20680685	1	1
chr20	-	20706155	1	1
chr20	-	20710340	1	1
chr20	-	2077544		3
chr20	-	2078884		2
chr20	-	2079801		4
chr20	-	2083056	1	3
chr20	-	2083581	1	6
chr20	-	2087662		3
chr20	-	2088069		1
chr20	-	20980938		1
chr20	-	2099565		1
chr20	-	2099727	1	2
chr20	-	2101336	1	1
chr20	-	2101580	1	1
chr20	-	2109710		1
chr20	-	21190412		1
chr20	-	21191108		1
chr20	-	2147466	1	1
chr20	-	2148486	1	1
chr20	-	2149004	1	1
chr20	-	21495830		1
chr20	-	21496427		1
chr20	-	21497303		1
chr20	-	2150200	1	1
chr20	-	2150658	1	1
chr20	-	2155703	1	1
chr20	-	2157558	1	1
chr20	-	21642949	1	1
chr20	-	21646104	1	1
chr20	-	21663162	1	1
chr20	-	21667274	1	1
chr20	-	21673084	1	1
chr20	-	2183994	1	1
chr20	-	2185638	1	1
chr20	-	2186941	1	1
chr20	-	2187667	1	1
chr20	-	2188785	1	1
chr20	-	2189461	1	1
chr20	-	21920111	1	
chr20	-	21921330	1	
chr20	-	21933089	1	1
chr20	-	21935570	1	2
chr20	-	21937110		1
chr20	-	21941779	1	2
chr20	-	21951910	1	2
chr20	-	21952955	1	2
chr20	-	21959614		1
chr20	-	21978241	1	2
chr20	-	21981606	1	2
chr20	-	21982827	1	2
chr20	-	21986948	1	2
chr20	-	21997312	1	2
chr20	-	2203268		1
chr20	-	2205241	1	5
chr20	-	2205650	1	5
chr20	-	2205979		4
chr20	-	2206011	1	1
chr20	-	2206416		4
chr20	-	2208403		1
chr20	-	2210241	1	3
chr20	-	2211436	1	3
chr20	-	2211999	1	1
chr20	-	22199973		1
chr20	-	2224161	1	
chr20	-	2224162		1
chr20	-	22420891		1
chr20	-	22420944		1
chr20	-	22456912	1	1
chr20	-	22491266		1
chr20	-	2268206		1
chr20	-	2268606		1
chr20	-	2269466		1
chr20	-	2269968		1
chr20	-	22752617	1	1
chr20	-	22753335	1	1
chr20	-	22758727	1	1
chr20	-	22760109	1	1
chr20	-	22764064	1	1
chr20	-	22764593	1	1
chr20	-	22765440	1	1
chr20	-	22766436	1	1
chr20	-	22769692	1	1
chr20	-	22770396	1	1
chr20	-	22771055	1	1
chr20	-	22771478	1	1
chr20	-	22772112	1	1
chr20	-	22777264	1	1
chr20	-	22778418	1	1
chr20	-	22780482	1	1
chr20	-	22786641	1	1
chr20	-	22787175	1	1
chr20	-	22792450	1	1
chr20	-	22792917	1	1
chr20	-	22793155	1	1
chr20	-	22794331	1	1
chr20	-	22796168	1	1
chr20	-	22822179	1	1
chr20	-	22856689	1	1
chr20	-	2290904		1
chr20	-	2291748		1
chr20	-	23025325		1
chr20	-	23351325		1
chr20	-	2388858	1	
chr20	-	2389256		1
chr20	-	2389262	1	
chr20	-	2390102	1	
chr20	-	2390108		1
chr20	-	2390633	1	
chr20	-	2408157		1
chr20	-	2408159	1	
chr20	-	2408567		1
chr20	-	2408569	1	
chr20	-	2409396		1
chr20	-	2409398	1	
chr20	-	2409929	1	
chr20	-	2435683		1
chr20	-	2436567		1
chr20	-	24443507		1
chr20	-	24445341		1
chr20	-	25064986		2
chr20	-	25113623		1
chr20	-	25120825		1
chr20	-	25134138		2
chr20	-	25207622		2
chr20	-	25249036		2
chr20	-	25370029		2
chr20	-	2541039		1
chr20	-	25473771		2
chr20	-	25565786		2
chr20	-	25656154		2
chr20	-	25817630		2
chr20	-	2585786		1
chr20	-	2589723		2
chr20	-	2602556		1
chr20	-	2607844		1
chr20	-	26517946		1
chr20	-	2651843		2
chr20	-	2652110		2
chr20	-	2652466		2
chr20	-	26526221		1
chr20	-	2652654		2
chr20	-	2652819		2
chr20	-	2652952		1
chr20	-	26564256		1
chr20	-	2664235		1
chr20	-	2664631		1
chr20	-	2664921		1
chr20	-	2665376		1
chr20	-	2665442		1
chr20	-	2667585		2
chr20	-	2668280		2
chr20	-	2668589		2
chr20	-	2668945		2
chr20	-	2669154		2
chr20	-	2669411		2
chr20	-	2669593		2
chr20	-	2669958		2
chr20	-	2670161		2
chr20	-	2670298		2
chr20	-	2671009		2
chr20	-	2671273		2
chr20	-	2671530		2
chr20	-	2671733		2
chr20	-	2672028		2
chr20	-	2672341		1
chr20	-	2672343		1
chr20	-	2672903		2
chr20	-	2673362		2
chr20	-	2674115		2
chr20	-	2674398		2
chr20	-	2674712		2
chr20	-	2674914		2
chr20	-	2675363		2
chr20	-	2675562		2
chr20	-	2676199		2
chr20	-	2676397		2
chr20	-	2676700		2
chr20	-	2676850		2
chr20	-	2677255		2
chr20	-	2677971		2
chr20	-	26833887	1	1
chr20	-	26836062	1	1
chr20	-	26838061	1	1
chr20	-	26839385	1	1
chr20	-	26840169	1	1
chr20	-	26840784	1	
chr20	-	26846143		1
chr20	-	26850370		1
chr20	-	2704241		1
chr20	-	2704422	1	2
chr20	-	2704695	1	2
chr20	-	2705012	1	2
chr20	-	2705415	1	2
chr20	-	2706668	1	2
chr20	-	2707107	1	
chr20	-	27104530	1	1
chr20	-	27105607	1	1
chr20	-	27106318	1	1
chr20	-	27106806	1	1
chr20	-	27111329	1	1
chr20	-	27111557	1	1
chr20	-	27112160	1	1
chr20	-	27112892	1	1
chr20	-	27181338	1	1
chr20	-	27181639	1	1
chr20	-	27183557	1	1
chr20	-	27185488	1	1
chr20	-	27186520	1	1
chr20	-	27188570	1	1
chr20	-	27190986	1	1
chr20	-	27193238	1	1
chr20	-	27195360	1	1
chr20	-	27195558	1	1
chr20	-	27197959	1	1
chr20	-	27198601	1	1
chr20	-	27199176	1	1
chr20	-	27200130	1	1
chr20	-	27202678	1	1
chr20	-	27204166	1	1
chr20	-	27208040	1	
chr20	-	27220850	1	1
chr20	-	27221151	1	1
chr20	-	27223069	1	1
chr20	-	27225000	1	1
chr20	-	27226032	1	1
chr20	-	27228215	1	1
chr20	-	27230631	1	1
chr20	-	27232883	1	1
chr20	-	27235006	1	1
chr20	-	27235204	1	1
chr20	-	27237605	1	1
chr20	-	27238247	1	1
chr20	-	27238822	1	1
chr20	-	27239776	1	1
chr20	-	27241946	1	1
chr20	-	27243434	1	1
chr20	-	2724381	1	2
chr20	-	27247308	1	
chr20	-	2724748	1	2
chr20	-	27255394		1
chr20	-	27258326		1
chr20	-	27259993		1
chr20	-	27260970		1
chr20	-	27261146		1
chr20	-	27262598		1
chr20	-	27263641		1
chr20	-	27264826		1
chr20	-	27266309		1
chr20	-	27266500		1
chr20	-	27267818		1
chr20	-	27268889		1
chr20	-	27269178		1
chr20	-	27270074		1
chr20	-	27272496		1
chr20	-	27274200		1
chr20	-	2727524	1	1
chr20	-	27275350		1
chr20	-	27278801		1
chr20	-	27279990		1
chr20	-	27285656	1	1
chr20	-	27287090	1	2
chr20	-	27290123	1	2
chr20	-	2729131	1	1
chr20	-	2729233	1	2
chr20	-	27293091	1	2
chr20	-	27293650	1	2
chr20	-	27296277	1	2
chr20	-	2729641	1	2
chr20	-	27299244	1	2
chr20	-	2730036	1	2
chr20	-	27301926	1	
chr20	-	27301930		1
chr20	-	27301932	1	
chr20	-	27301963	1	
chr20	-	27301996	1	1
chr20	-	2731703		1
chr20	-	2731731	1	1
chr20	-	2733056	1	1
chr20	-	2733191		1
chr20	-	27362786	1	
chr20	-	27374099	1	
chr20	-	27535614	1	1
chr20	-	27538541	1	1
chr20	-	27539114	1	1
chr20	-	27539851	1	1
chr20	-	27541787	1	1
chr20	-	27544812	1	1
chr20	-	27575919		1
chr20	-	2757804	1	1
chr20	-	2758175	1	1
chr20	-	2761317		1
chr20	-	2761365	1	1
chr20	-	2763125		1
chr20	-	2763227		1
chr20	-	2763635	1	2
chr20	-	2764030	1	2
chr20	-	27652866	1	1
chr20	-	2765669	1	2
chr20	-	2767242		1
chr20	-	27681632	1	1
chr20	-	27706266	1	2
chr20	-	27714557	1	2
chr20	-	27718066	1	2
chr20	-	27720977	1	2
chr20	-	27728853		1
chr20	-	27757153	1	1
chr20	-	2813503		1
chr20	-	2814126	1	2
chr20	-	2814497	1	2
chr20	-	2817687	1	1
chr20	-	28181516	1	1
chr20	-	28184895	1	1
chr20	-	28186292	1	1
chr20	-	28188875	1	1
chr20	-	28189212	1	1
chr20	-	28189436	1	1
chr20	-	28190826	1	1
chr20	-	2819549		1
chr20	-	2819957	1	2
chr20	-	2820352	1	2
chr20	-	28206382	1	1
chr20	-	28213571	1	1
chr20	-	28214345	1	1
chr20	-	28215008		1
chr20	-	2821991	1	2
chr20	-	2823572		1
chr20	-	28354869		1
chr20	-	2845855	1	
chr20	-	2847821	1	2
chr20	-	2848191	1	2
chr20	-	2851441	1	1
chr20	-	2853200		1
chr20	-	2853607	1	2
chr20	-	2854002	1	2
chr20	-	2855660	1	2
chr20	-	2857153		1
chr20	-	28722670	1	1
chr20	-	28755925		1
chr20	-	28757693	1	2
chr20	-	28762879	1	2
chr20	-	28768863	1	2
chr20	-	28770317	1	2
chr20	-	28772668	1	2
chr20	-	28775201	1	2
chr20	-	28783117	1	2
chr20	-	28783589	1	1
chr20	-	29010046	1	1
chr20	-	29011511	1	1
chr20	-	29013899	1	
chr20	-	29013905		1
chr20	-	29013906	1	
chr20	-	29014242	1	1
chr20	-	29015935	1	1
chr20	-	29017316	1	1
chr20	-	29020461	1	1
chr20	-	29025929	1	1
chr20	-	29027013	1	1
chr20	-	29039284	1	2
chr20	-	29041660	1	2
chr20	-	29044048	1	2
chr20	-	29045868	1	2
chr20	-	29054312	1	2
chr20	-	29055500	1	2
chr20	-	29078895	1	2
chr20	-	2910269	1	2
chr20	-	2910640	1	2
chr20	-	2913830	1	1
chr20	-	2915692		1
chr20	-	2916100	1	2
chr20	-	2916495	1	2
chr20	-	2918134	1	2
chr20	-	29183471		1
chr20	-	2919715		1
chr20	-	29280288		1
chr20	-	2938609		1
chr20	-	2939004		1
chr20	-	2940645		1
chr20	-	29510630	1	1
chr20	-	29511135	1	1
chr20	-	29545502		1
chr20	-	29547568		1
chr20	-	29553248		1
chr20	-	29577853		1
chr20	-	29579064		1
chr20	-	29737150	1	1
chr20	-	2975358		1
chr20	-	2975867		1
chr20	-	29857370	1	
chr20	-	29857963	1	1
chr20	-	29859246	1	1
chr20	-	29859494	1	1
chr20	-	29859943	1	1
chr20	-	29860076	1	1
chr20	-	29860324	1	1
chr20	-	29860526	1	1
chr20	-	29861354		1
chr20	-	29861357	1	
chr20	-	29861691		1
chr20	-	29862644		1
chr20	-	29863603		1
chr20	-	29863895		1
chr20	-	29864190	1	1
chr20	-	29864518	1	1
chr20	-	29864740	1	1
chr20	-	29865661	1	1
chr20	-	29865995	1	1
chr20	-	29867537	1	1
chr20	-	29867861	1	1
chr20	-	29868520	1	1
chr20	-	29869546	1	1
chr20	-	29869951	1	1
chr20	-	29870644	1	1
chr20	-	29872243	1	1
chr20	-	29876267	1	1
chr20	-	29877697	1	1
chr20	-	29878682	1	1
chr20	-	29879986	1	1
chr20	-	29881789	1	1
chr20	-	29883050	1	1
chr20	-	29883499	1	1
chr20	-	29887869	1	1
chr20	-	29888975	1	1
chr20	-	29889503	1	1
chr20	-	29927244		1
chr20	-	29927246	1	
chr20	-	29928255		1
chr20	-	29928421		1
chr20	-	29928594	1	1
chr20	-	29928922		1
chr20	-	29928925	1	
chr20	-	29931963		1
chr20	-	29932281	1	1
chr20	-	29934796	1	1
chr20	-	29936609	1	1
chr20	-	29940823	1	1
chr20	-	29942440	1	1
chr20	-	29955024	1	1
chr20	-	29958446	1	1
chr20	-	29960177	1	1
chr20	-	29961827	1	1
chr20	-	29965071	1	1
chr20	-	29965581	1	1
chr20	-	29970186	1	1
chr20	-	29971826	1	1
chr20	-	29977857		1
chr20	-	29979529		1
chr20	-	29984958		1
chr20	-	29985693		1
chr20	-	29988156		1
chr20	-	30004584	1	
chr20	-	30006256	1	
chr20	-	30011685	1	
chr20	-	30012420	1	
chr20	-	30014883	1	
chr20	-	30016838	1	
chr20	-	30041752	1	1
chr20	-	30042300	1	1
chr20	-	30062566	1	1
chr20	-	30063977	1	1
chr20	-	30100774	1	1
chr20	-	30108195	1	1
chr20	-	30111875	1	1
chr20	-	30166136	1	1
chr20	-	30166315	1	1
chr20	-	30167047	1	1
chr20	-	3018695		1
chr20	-	3019220		1
chr20	-	30221694	1	1
chr20	-	30228195	1	1
chr20	-	30290506	1	1
chr20	-	30295171	1	1
chr20	-	30298165	1	1
chr20	-	30304887	1	1
chr20	-	30324306	1	1
chr20	-	30342516	1	1
chr20	-	30344021	1	1
chr20	-	30345355	1	1
chr20	-	30346112	1	1
chr20	-	30349614	1	1
chr20	-	30349874	1	1
chr20	-	30351182	1	1
chr20	-	30351978	1	1
chr20	-	30352414	1	1
chr20	-	30354286	1	1
chr20	-	30354643	1	1
chr20	-	30355377	1	1
chr20	-	30356395	1	1
chr20	-	30357354	1	1
chr20	-	30357809	1	1
chr20	-	30358925	1	1
chr20	-	30406155	1	
chr20	-	30702342	1	2
chr20	-	30703017	1	2
chr20	-	30704012	1	2
chr20	-	30704655	1	2
chr20	-	30705834	1	2
chr20	-	30706900	1	2
chr20	-	30707564	1	2
chr20	-	30708927	1	2
chr20	-	30711162	1	2
chr20	-	30712642	1	2
chr20	-	30714810	1	2
chr20	-	30718394	1	2
chr20	-	30726080	1	2
chr20	-	30748712		1
chr20	-	30748717	1	
chr20	-	30813824	1	
chr20	-	30813829		1
chr20	-	30814139	1	2
chr20	-	30815513	1	2
chr20	-	30816363	1	2
chr20	-	30817837	1	2
chr20	-	30819921	1	2
chr20	-	30820483	1	2
chr20	-	30822524	1	2
chr20	-	30827681	1	2
chr20	-	30828835	1	2
chr20	-	30829288	1	2
chr20	-	30832510	1	2
chr20	-	30836044	1	2
chr20	-	30838121	1	2
chr20	-	30839353	1	2
chr20	-	30840456	1	2
chr20	-	30842169		1
chr20	-	30844698	1	2
chr20	-	30845183	1	2
chr20	-	30859709	1	2
chr20	-	30863754	1	2
chr20	-	30887069	1	2
chr20	-	30940692	1	2
chr20	-	30942833	1	2
chr20	-	30956944	1	1
chr20	-	30960094	1	1
chr20	-	30960458	1	1
chr20	-	30961604	1	1
chr20	-	30962028	1	1
chr20	-	30962228	1	1
chr20	-	30962781	1	1
chr20	-	30963200	1	1
chr20	-	30965896	1	1
chr20	-	30966189	1	1
chr20	-	30966585	1	1
chr20	-	30967401	1	1
chr20	-	30967716	1	1
chr20	-	30969562	1	1
chr20	-	30970292	1	1
chr20	-	30972452	1	1
chr20	-	31057084	1	1
chr20	-	31058381	1	1
chr20	-	31072286	1	1
chr20	-	31353744	1	1
chr20	-	31357042	1	1
chr20	-	31364225	1	1
chr20	-	31365353	1	1
chr20	-	31366944	1	1
chr20	-	31369022	1	1
chr20	-	31372745	1	1
chr20	-	31377022	1	1
chr20	-	3139429		1
chr20	-	3140454		1
chr20	-	31456962	1	1
chr20	-	31458360	1	2
chr20	-	31461782	1	2
chr20	-	31466450	1	2
chr20	-	31467414	1	2
chr20	-	31468416	1	2
chr20	-	31470566		1
chr20	-	31473452	1	2
chr20	-	31473845	1	2
chr20	-	31474665	1	2
chr20	-	31477405	1	2
chr20	-	31479595	1	2
chr20	-	31480259	1	2
chr20	-	31480565	1	2
chr20	-	31481487	1	2
chr20	-	31483676	1	2
chr20	-	31484932	1	2
chr20	-	31485274	1	2
chr20	-	31487005	1	2
chr20	-	31487632	1	2
chr20	-	31488671	1	2
chr20	-	31491336	1	1
chr20	-	31492105	1	2
chr20	-	31493800	1	2
chr20	-	31502168	1	2
chr20	-	31503147	1	2
chr20	-	31504432	1	2
chr20	-	31507218	1	1
chr20	-	31508315	1	1
chr20	-	31510067	1	2
chr20	-	31511056	1	2
chr20	-	31511176	1	2
chr20	-	31512457	1	2
chr20	-	31513468	1	2
chr20	-	31514264	1	2
chr20	-	31521111	1	2
chr20	-	31523062	1	1
chr20	-	31526649	1	1
chr20	-	31529594	1	2
chr20	-	31537643	1	1
chr20	-	31566537		1
chr20	-	31577087	1	2
chr20	-	3171859		1
chr20	-	31735186	1	1
chr20	-	31813338	1	1
chr20	-	31813918	1	1
chr20	-	31814849	1	1
chr20	-	31817440	1	
chr20	-	31817456	1	
chr20	-	31817478		1
chr20	-	31817514	1	
chr20	-	31817519		1
chr20	-	31817523	1	
chr20	-	31817536	1	1
chr20	-	31819843	1	1
chr20	-	31827698	1	1
chr20	-	31829150	1	1
chr20	-	31912409	1	1
chr20	-	31914303	1	1
chr20	-	31916797	1	1
chr20	-	31917975	1	1
chr20	-	31922975	1	1
chr20	-	31923722	1	1
chr20	-	31925955	1	1
chr20	-	31926306		1
chr20	-	31926308	1	
chr20	-	31926378	1	1
chr20	-	31928148	1	1
chr20	-	31928918		1
chr20	-	31930525		1
chr20	-	31930827		1
chr20	-	31935732		1
chr20	-	31935962		1
chr20	-	31937021		1
chr20	-	31937336	1	1
chr20	-	31937543	1	1
chr20	-	31938202	1	1
chr20	-	31941154	1	1
chr20	-	31946096	1	1
chr20	-	31956646	1	
chr20	-	32018820		1
chr20	-	32020693		1
chr20	-	32026558		1
chr20	-	32026729		1
chr20	-	32026795		1
chr20	-	32027043		1
chr20	-	32027484		1
chr20	-	32027896		1
chr20	-	32027936		1
chr20	-	32027992		1
chr20	-	32028165		1
chr20	-	32028351		1
chr20	-	32028727		1
chr20	-	32028817		1
chr20	-	32029057		1
chr20	-	32029347		1
chr20	-	32029443		1
chr20	-	32029624		1
chr20	-	32030005		1
chr20	-	32030045		1
chr20	-	32030190		1
chr20	-	32033691		1
chr20	-	32034745		1
chr20	-	32036148		1
chr20	-	32038418		1
chr20	-	32039795		1
chr20	-	32040897		1
chr20	-	32042381		1
chr20	-	32042611		1
chr20	-	32048100		1
chr20	-	32057978	1	2
chr20	-	32059010	1	2
chr20	-	32060650	1	2
chr20	-	32061118	1	2
chr20	-	32062480	1	2
chr20	-	32064193	1	2
chr20	-	32064473	1	2
chr20	-	32066343	1	2
chr20	-	32067913	1	2
chr20	-	32069746	1	2
chr20	-	32071918	1	2
chr20	-	32073416	1	2
chr20	-	32075666	1	2
chr20	-	32076283	1	1
chr20	-	32077139		1
chr20	-	32077866		1
chr20	-	32078114		1
chr20	-	32080004	1	
chr20	-	32080033	1	1
chr20	-	32080047		1
chr20	-	32080049	1	
chr20	-	32080087	1	
chr20	-	32080113	1	
chr20	-	32080119	1	
chr20	-	32080138	1	
chr20	-	32087053	1	1
chr20	-	32088608		1
chr20	-	32090398	1	2
chr20	-	32093605	1	2
chr20	-	32094343	1	2
chr20	-	32098264	1	2
chr20	-	32099660	1	2
chr20	-	32100730	1	2
chr20	-	32109294	1	2
chr20	-	32121360	1	2
chr20	-	32124125	1	2
chr20	-	32133529		1
chr20	-	32193141	1	1
chr20	-	321954	1	
chr20	-	32196949	1	1
chr20	-	32199299	1	1
chr20	-	32201871	1	1
chr20	-	32202510	1	1
chr20	-	32207659	1	1
chr20	-	32215413	1	1
chr20	-	32215861	1	1
chr20	-	32217720	1	1
chr20	-	32218727	1	1
chr20	-	32219898	1	1
chr20	-	32220944	1	1
chr20	-	32221959	1	1
chr20	-	32222906	1	1
chr20	-	32223723	1	1
chr20	-	32224985	1	1
chr20	-	32225488	1	1
chr20	-	32226505	1	1
chr20	-	32227591	1	1
chr20	-	32230269	1	1
chr20	-	32240238	1	2
chr20	-	32241546	1	2
chr20	-	32242730	1	2
chr20	-	32245151	1	2
chr20	-	32245447	1	2
chr20	-	32246304	1	2
chr20	-	32247692	1	2
chr20	-	32253461	1	2
chr20	-	32257768	1	1
chr20	-	32258402	1	1
chr20	-	32258631	1	1
chr20	-	32260717	1	1
chr20	-	32261133	1	1
chr20	-	32265129	1	1
chr20	-	32277001	1	2
chr20	-	32294824	1	2
chr20	-	322949	1	
chr20	-	322959		1
chr20	-	32296666	1	1
chr20	-	323701	1	
chr20	-	32374305	1	1
chr20	-	32374864	1	1
chr20	-	32376363	1	1
chr20	-	32379429	1	1
chr20	-	32379786	1	1
chr20	-	32380683	1	1
chr20	-	32381700	1	1
chr20	-	32383870	1	1
chr20	-	32387362	1	1
chr20	-	32390081	1	1
chr20	-	32391091	1	1
chr20	-	32391981	1	1
chr20	-	32392592	1	1
chr20	-	32393518	1	1
chr20	-	32396930	1	1
chr20	-	32397720	1	1
chr20	-	32402031	1	1
chr20	-	32402264	1	1
chr20	-	32405407	1	1
chr20	-	32407729	1	1
chr20	-	32408715	1	1
chr20	-	32409780	1	1
chr20	-	32414706	1	1
chr20	-	32471887	1	1
chr20	-	32480250	1	1
chr20	-	32481188	1	1
chr20	-	32483005	1	1
chr20	-	32483361	1	1
chr20	-	32488319	1	1
chr20	-	32493275	1	1
chr20	-	32496733	1	1
chr20	-	32500116	1	1
chr20	-	32608989	1	1
chr20	-	32609672	1	1
chr20	-	32614263	1	1
chr20	-	32618956	1	1
chr20	-	32619686	1	1
chr20	-	3290415		1
chr20	-	3290887	1	3
chr20	-	3291292	1	3
chr20	-	3291674	1	3
chr20	-	3291933	1	3
chr20	-	3295728	1	3
chr20	-	3296148	1	4
chr20	-	3296650	1	3
chr20	-	3297999	1	3
chr20	-	3298251	1	3
chr20	-	3298500	1	3
chr20	-	3298948	1	2
chr20	-	330109	1	
chr20	-	3306872		1
chr20	-	33100982	1	2
chr20	-	33105805	1	2
chr20	-	33116755	1	2
chr20	-	33117981	1	2
chr20	-	33118659	1	2
chr20	-	33122609	1	2
chr20	-	33123696	1	2
chr20	-	33126645	1	2
chr20	-	33128055	1	2
chr20	-	33132000	1	2
chr20	-	33134254	1	2
chr20	-	33136515	1	2
chr20	-	33138303	1	2
chr20	-	33144677	1	2
chr20	-	33145006	1	2
chr20	-	33155240	1	2
chr20	-	33156866	1	2
chr20	-	33166459	1	2
chr20	-	33168389	1	2
chr20	-	33177499		1
chr20	-	33179598		1
chr20	-	33183395	1	1
chr20	-	33185494	1	1
chr20	-	33185822	1	2
chr20	-	33192618	1	2
chr20	-	33200037		1
chr20	-	33200545		1
chr20	-	33201199		1
chr20	-	33202387		1
chr20	-	33205545		1
chr20	-	33206505		1
chr20	-	33207671		1
chr20	-	33208717		1
chr20	-	33211291		1
chr20	-	33217911		1
chr20	-	33219842		1
chr20	-	33221103		1
chr20	-	33222317		1
chr20	-	33223147		1
chr20	-	33226623		1
chr20	-	33228003		1
chr20	-	33236788		1
chr20	-	33241896		1
chr20	-	33242769		1
chr20	-	33246490		1
chr20	-	332601	1	
chr20	-	33263273	1	1
chr20	-	33263781	1	1
chr20	-	33264435	1	1
chr20	-	33265623	1	1
chr20	-	33268619	1	1
chr20	-	33269579	1	1
chr20	-	33270745	1	1
chr20	-	33271791	1	1
chr20	-	33274365	1	1
chr20	-	33280731	1	1
chr20	-	33282662	1	1
chr20	-	33283923	1	1
chr20	-	33285137	1	1
chr20	-	33285967	1	1
chr20	-	33288982	1	1
chr20	-	33290362	1	1
chr20	-	33298535	1	1
chr20	-	33303643	1	1
chr20	-	33304516	1	1
chr20	-	3330780	1	2
chr20	-	33308237	1	1
chr20	-	3331377		1
chr20	-	3331378	1	
chr20	-	3331391	1	
chr20	-	3331396		1
chr20	-	3331404	1	
chr20	-	3331406		1
chr20	-	3331425		1
chr20	-	3331427	1	
chr20	-	3331449	1	
chr20	-	3331456	1	
chr20	-	3331462		1
chr20	-	3331463	1	
chr20	-	3331472	1	
chr20	-	3331493		1
chr20	-	3331494	1	
chr20	-	3331512	1	1
chr20	-	3331541	1	
chr20	-	3331546		1
chr20	-	3331588	1	2
chr20	-	3331814	1	2
chr20	-	3332117	1	2
chr20	-	3332606	1	2
chr20	-	3332758	1	2
chr20	-	3333307	1	2
chr20	-	3333580	1	2
chr20	-	3333807	1	2
chr20	-	3334077	1	2
chr20	-	3334644	1	2
chr20	-	3334838	1	2
chr20	-	3335199	1	2
chr20	-	3335398	1	2
chr20	-	3336562	1	2
chr20	-	3337139	1	2
chr20	-	3337347	1	2
chr20	-	3338050	1	2
chr20	-	3344057	1	2
chr20	-	33474138	1	1
chr20	-	33476782	1	1
chr20	-	33480185	1	1
chr20	-	33481521	1	1
chr20	-	33487745	1	1
chr20	-	33488906	1	1
chr20	-	33491551	1	1
chr20	-	33492771		1
chr20	-	33493093	1	2
chr20	-	33520871		1
chr20	-	3369186	1	2
chr20	-	3370560	1	2
chr20	-	3371829	1	2
chr20	-	3372070	1	1
chr20	-	3373220	1	2
chr20	-	3374344	1	
chr20	-	3377295	1	2
chr20	-	3377558	1	2
chr20	-	3377815	1	2
chr20	-	3378110	1	2
chr20	-	3379539	1	2
chr20	-	3379744	1	2
chr20	-	3380129	1	2
chr20	-	3381463	1	2
chr20	-	3381683	1	2
chr20	-	3382459	1	2
chr20	-	3382744	1	2
chr20	-	3383106	1	2
chr20	-	3383669	1	2
chr20	-	3384046	1	2
chr20	-	3384393	1	2
chr20	-	3389103		1
chr20	-	3395585		1
chr20	-	3395995	1	2
chr20	-	3398710	1	2
chr20	-	3398901		1
chr20	-	3399186	1	2
chr20	-	3399844	1	3
chr20	-	3405207	1	2
chr20	-	3408127	1	3
chr20	-	3408367	1	3
chr20	-	3408813	1	3
chr20	-	3409027	1	3
chr20	-	3409200	1	3
chr20	-	3409477	1	2
chr20	-	3410643	1	
chr20	-	3410644		1
chr20	-	3410945	1	2
chr20	-	3411755	1	2
chr20	-	3412568	1	2
chr20	-	3413617	1	2
chr20	-	3413821	1	2
chr20	-	3415254	1	2
chr20	-	3415955	1	2
chr20	-	3416417	1	2
chr20	-	3417181	1	3
chr20	-	3428162	1	4
chr20	-	3429996	1	3
chr20	-	3430282	1	2
chr20	-	3430752	1	3
chr20	-	3431028	1	3
chr20	-	3436004	1	4
chr20	-	3436313	1	4
chr20	-	3436906	1	4
chr20	-	3437182	1	4
chr20	-	3437468	1	3
chr20	-	3437634	1	4
chr20	-	3437930	1	1
chr20	-	3437936		2
chr20	-	3439653	1	2
chr20	-	3439980		1
chr20	-	34576316	1	3
chr20	-	34579356	1	3
chr20	-	34582025	1	3
chr20	-	34585193	1	3
chr20	-	34585746	1	3
chr20	-	34588245	1	3
chr20	-	34590123	1	3
chr20	-	34592370	1	3
chr20	-	34607943	1	3
chr20	-	34616074	1	3
chr20	-	34647163	1	3
chr20	-	34656748	1	3
chr20	-	34850853		1
chr20	-	34853143		1
chr20	-	34853645		1
chr20	-	34860359		1
chr20	-	34861390		1
chr20	-	34870796		1
chr20	-	34910885		1
chr20	-	34912451		1
chr20	-	34915488		1
chr20	-	34919803		1
chr20	-	34922495		1
chr20	-	34925479		1
chr20	-	34936256		1
chr20	-	34937307		1
chr20	-	34940327		1
chr20	-	34943079		1
chr20	-	34951168		1
chr20	-	34951788		1
chr20	-	34955067		1
chr20	-	34957723		1
chr20	-	34960042		1
chr20	-	34973745		1
chr20	-	34974282		1
chr20	-	34976739		1
chr20	-	34983253		1
chr20	-	34991399		1
chr20	-	34995212		1
chr20	-	34997498		1
chr20	-	34999629		1
chr20	-	35260450	1	3
chr20	-	35260896	1	3
chr20	-	35263623		1
chr20	-	35272972	1	2
chr20	-	35273930	1	2
chr20	-	35279214	1	2
chr20	-	35287378	1	2
chr20	-	35288589	1	2
chr20	-	35322364		1
chr20	-	3532365	1	
chr20	-	35324731		1
chr20	-	3532761	1	
chr20	-	35332039	1	2
chr20	-	35378215	1	2
chr20	-	35392147	1	2
chr20	-	35396983	1	2
chr20	-	35448753	1	2
chr20	-	3605107	1	1
chr20	-	3605357	1	1
chr20	-	36060612		1
chr20	-	3690794		1
chr20	-	3690838	1	
chr20	-	3728166	1	1
chr20	-	3731256	1	4
chr20	-	3731526		1
chr20	-	3731568	1	3
chr20	-	3731813		1
