contig	strand	ss3	supp_refFlat	supp_ensGene
chr20	+	53161696		1
chr20	+	53204045		1
chr20	+	53208056		1
chr20	+	53213540		2
chr20	+	5352177		2
chr20	+	53536550		2
chr20	+	53538169		2
chr20	+	53538875		2
chr20	+	53540390		2
chr20	+	53540976		2
chr20	+	53541258		2
chr20	+	53541521		2
chr20	+	53541956		2
chr20	+	53543005		1
chr20	+	53546629		1
chr20	+	53555347		3
chr20	+	53556308		3
chr20	+	53556561		3
chr20	+	53557090		3
chr20	+	53557325		3
chr20	+	53557521		3
chr20	+	53557681		3
chr20	+	53557881		3
chr20	+	53558109		3
chr20	+	53558674		3
chr20	+	53558831		3
chr20	+	53559038		3
chr20	+	53559499		3
chr20	+	53559773		3
chr20	+	53559978		3
chr20	+	53560161		2
chr20	+	53560484		1
chr20	+	53564083		1
chr20	+	53566937		2
chr20	+	53567458		2
chr20	+	53567724		2
chr20	+	53569604		2
chr20	+	53569794		2
chr20	+	53569962		2
chr20	+	53570333		2
chr20	+	53570529		2
chr20	+	53570835		2
chr20	+	53571051		2
chr20	+	53571786		2
chr20	+	53572115		2
chr20	+	53572657		2
chr20	+	53573100		2
chr20	+	53573466		2
chr20	+	53573655		2
chr20	+	53576164		2
chr20	+	53576523		2
chr20	+	53581440		2
chr20	+	53581691		2
chr20	+	53584756		2
chr20	+	53584920		2
chr20	+	53585758		2
chr20	+	53586232		2
chr20	+	53586601		2
chr20	+	53587698		2
chr20	+	53590766		2
chr20	+	53592384		2
chr20	+	53593348		2
chr20	+	53593656		2
chr20	+	53593832		2
chr20	+	53594042		2
chr20	+	53595387		1
chr20	+	53595763		1
chr20	+	53595956		2
chr20	+	53597671		2
chr20	+	53597972		2
chr20	+	53598199		2
chr20	+	53606134	1	1
chr20	+	53606431	1	1
chr20	+	53607095	1	1
chr20	+	53640709		1
chr20	+	53641787		1
chr20	+	53698312		1
chr20	+	53698533		1
chr20	+	53701291		1
chr20	+	53702349		1
chr20	+	53710281		2
chr20	+	53710426		3
chr20	+	53710595		1
chr20	+	53710842		3
chr20	+	53711046		3
chr20	+	53711305		3
chr20	+	53711470		2
chr20	+	53711634		3
chr20	+	53711801		3
chr20	+	53712589		3
chr20	+	53712778		3
chr20	+	53712936		3
chr20	+	53713139		3
chr20	+	53714133		3
chr20	+	53715035		3
chr20	+	53715214		3
chr20	+	53715475		3
chr20	+	53716218		3
chr20	+	53716331		3
chr20	+	53716646		3
chr20	+	53716866		3
chr20	+	53717165		3
chr20	+	53722615		1
chr20	+	53724214		3
chr20	+	53724925		3
chr20	+	53725319		3
chr20	+	53726490		3
chr20	+	53726734		3
chr20	+	53727062		2
chr20	+	53728170		3
chr20	+	53731328		3
chr20	+	53731969		1
chr20	+	53731991		1
chr20	+	53732026		1
chr20	+	53732476		2
chr20	+	53732923		2
chr20	+	53738719		1
chr20	+	53739373		2
chr20	+	53739719		2
chr20	+	53742607		2
chr20	+	53742857		2
chr20	+	53743802		2
chr20	+	53747610		1
chr20	+	53748337		1
chr20	+	53748710		1
chr20	+	53749763		1
chr20	+	53750055		1
chr20	+	53750854		1
chr20	+	53751228		1
chr20	+	53751598		1
chr20	+	53752039		1
chr20	+	53752268		1
chr20	+	53753045		1
chr20	+	53753274		1
chr20	+	53753499		1
chr20	+	53753750		1
chr20	+	53754259		1
chr20	+	53754454		1
chr20	+	53754949		1
chr20	+	53755111		1
chr20	+	53756362		1
chr20	+	53771696		3
chr20	+	53772264		3
chr20	+	53775563		4
chr20	+	53776783		4
chr20	+	53778468		4
chr20	+	53779192		4
chr20	+	53779426		4
chr20	+	53779722		3
chr20	+	53779871		2
chr20	+	53780184		2
chr20	+	53780394		2
chr20	+	53783392		1
chr20	+	53832385		1
chr20	+	53832579		1
chr20	+	53833512		1
chr20	+	53836683		1
chr20	+	53837123		1
chr20	+	53855386		1
chr20	+	53855393		1
chr20	+	53862748		2
chr20	+	53892830		2
chr20	+	53896451		2
chr20	+	53900595		2
chr20	+	53905279		2
chr20	+	53907172		2
chr20	+	53909476		2
chr20	+	53909935		2
chr20	+	53910212		2
chr20	+	53910956		2
chr20	+	53912615		2
chr20	+	54071797		3
chr20	+	54073852		3
chr20	+	54075439		3
chr20	+	54090073		2
chr20	+	54096961		3
chr20	+	54098460		3
chr20	+	54101001		3
chr20	+	54102026		3
chr20	+	54102532		3
chr20	+	54102980		3
chr20	+	54104437		3
chr20	+	54105324		2
chr20	+	54106154		3
chr20	+	54108191		3
chr20	+	54109383		3
chr20	+	54109997		3
chr20	+	54141934		2
chr20	+	54147748		1
chr20	+	54155770		2
chr20	+	54155895		3
chr20	+	54157464		2
chr20	+	54162537		4
chr20	+	54163334		4
chr20	+	54164619		4
chr20	+	54165869		4
chr20	+	54167913		4
chr20	+	54169212		4
chr20	+	54170439		4
chr20	+	54171098		4
chr20	+	54172497		4
chr20	+	54173794		4
chr20	+	54174439		4
chr20	+	54174725		3
chr20	+	54187611		1
chr20	+	54187794		1
chr20	+	54189254		1
chr20	+	54195356		1
chr20	+	54251633		2
chr20	+	54252144		1
chr20	+	54253200		2
chr20	+	54253344		2
chr20	+	54253782		2
chr20	+	54254118		2
chr20	+	54254271		2
chr20	+	54254626		2
chr20	+	54254912		2
chr20	+	54255343		2
chr20	+	54255609		2
chr20	+	54255829		2
chr20	+	54256785		1
chr20	+	54257199		1
chr20	+	54316517		1
chr20	+	54317185		1
chr20	+	54319036		1
chr20	+	54320934		1
chr20	+	54321554		1
chr20	+	54322120		1
chr20	+	54323669		1
chr20	+	54324667		1
chr20	+	54325504		1
chr20	+	54327782		1
chr20	+	54328281		1
chr20	+	54328485		1
chr20	+	54330892		1
chr20	+	54331425		1
chr20	+	54332533		1
chr20	+	54332845		1
chr20	+	54333789		1
chr20	+	54342384		1
chr20	+	54342658		2
chr20	+	54342955		2
chr20	+	54343373		2
chr20	+	54382769		1
chr20	+	54386116		1
chr20	+	54386261		1
chr20	+	54388624		1
chr20	+	54389603		1
chr20	+	54390543		1
chr20	+	54391479		1
chr20	+	54392031		1
chr20	+	54397160		1
chr20	+	54397399		1
chr20	+	54402243		1
chr20	+	54403422		1
chr20	+	54406052		1
chr20	+	54407526		1
chr20	+	54408826		1
chr20	+	54410459		1
chr20	+	54411739		1
chr20	+	54413346		1
chr20	+	54413599		1
chr20	+	54413966		1
chr20	+	54431874		1
chr20	+	54455344		1
chr20	+	54498446		1
chr20	+	54546350		2
chr20	+	54546605		1
chr20	+	54612839		2
chr20	+	54618235		1
chr20	+	54618315		4
chr20	+	54618317		3
chr20	+	54618325		1
chr20	+	54618968		9
chr20	+	54623629		9
chr20	+	54626996		3
chr20	+	54629643		9
chr20	+	54641125		9
chr20	+	54642705		9
chr20	+	54644193		8
chr20	+	54646684		2
chr20	+	54646693		1
chr20	+	54647587		1
chr20	+	54649773		1
chr20	+	54649991		4
chr20	+	54651039		1
chr20	+	54651514		1
chr20	+	54651565		5
chr20	+	54651907		1
chr20	+	54654225		6
chr20	+	54655791		6
chr20	+	54655837		1
chr20	+	54656093		1
chr20	+	54656740		1
chr20	+	54656791		1
chr20	+	54656844		7
chr20	+	54658184		9
chr20	+	54659027		9
chr20	+	54659215		9
chr20	+	54659857		8
chr20	+	54659935		1
chr20	+	54660569		1
chr20	+	54660947		8
chr20	+	54663648		1
chr20	+	54663661		1
chr20	+	54663702		7
chr20	+	54663879		9
chr20	+	54664523		9
chr20	+	54667261		9
chr20	+	54667448		9
chr20	+	54669113		9
chr20	+	54670710		9
chr20	+	54671013		9
chr20	+	54671480		9
chr20	+	54896094		1
chr20	+	54905367		1
chr20	+	54921674		1
chr20	+	54924457		1
chr20	+	54928852		1
chr20	+	54933467		1
chr20	+	54935222		1
chr20	+	54937826		1
chr20	+	5497950		3
chr20	+	55044545		5
chr20	+	55049870		5
chr20	+	55051184		5
chr20	+	55051442		5
chr20	+	55052298		4
chr20	+	55055679		5
chr20	+	55056795		5
chr20	+	55058327		5
chr20	+	55059887		5
chr20	+	55060237		5
chr20	+	55063469		5
chr20	+	55066658		4
chr20	+	55067281		5
chr20	+	55069022		5
chr20	+	55070138		5
chr20	+	55071780		5
chr20	+	55072050		1
chr20	+	55072612		4
chr20	+	55074583		4
chr20	+	5507681		1
chr20	+	55077385		1
chr20	+	55085316		1
chr20	+	55091549		1
chr20	+	55093411		1
chr20	+	55094753		1
chr20	+	55096059		1
chr20	+	55162606		1
chr20	+	55162617		3
chr20	+	55164330		4
chr20	+	55164522		3
chr20	+	55164887		4
chr20	+	55165409		4
chr20	+	55165865		4
chr20	+	55166423		4
chr20	+	55167905		4
chr20	+	55168946		4
chr20	+	55169295		4
chr20	+	55169806		4
chr20	+	55170074		4
chr20	+	55170937		4
chr20	+	55171093		4
chr20	+	55172097		3
chr20	+	55173078		1
chr20	+	55178660		1
chr20	+	55182670		1
chr20	+	55183257		1
chr20	+	55184601		1
chr20	+	55185049		1
chr20	+	55186586		1
chr20	+	55188031		1
chr20	+	5518822		3
chr20	+	55188349		1
chr20	+	55193115		2
chr20	+	55194098		2
chr20	+	55195929		2
chr20	+	55200250		2
chr20	+	55202474		1
chr20	+	55202633		1
chr20	+	5521771		3
chr20	+	55238660		1
chr20	+	55239176		1
chr20	+	55239906		1
chr20	+	55243160		1
chr20	+	55243903		1
chr20	+	55244619		1
chr20	+	55244793		1
chr20	+	55245249		1
chr20	+	55245790		1
chr20	+	55305933		4
chr20	+	55306251		4
chr20	+	55307199		3
chr20	+	55307787		4
chr20	+	55308079		4
chr20	+	55308456		4
chr20	+	55309312		4
chr20	+	55309572		3
chr20	+	55310090		4
chr20	+	55311020		2
chr20	+	55328283		4
chr20	+	55328481		5
chr20	+	55329711		5
chr20	+	55330207		5
chr20	+	55330625		5
chr20	+	55331448		5
chr20	+	55331606		5
chr20	+	55331807		5
chr20	+	55332868		5
chr20	+	55333117		5
chr20	+	55333271		3
chr20	+	55333579		3
chr20	+	55336352		2
chr20	+	55349034		1
chr20	+	55350077		1
chr20	+	55413793		1
chr20	+	55418336		4
chr20	+	55420173		4
chr20	+	55421840		4
chr20	+	55422977		4
chr20	+	55423149		3
chr20	+	55423795		4
chr20	+	55424010		4
chr20	+	55424534		1
chr20	+	5545420		1
chr20	+	55469851	1	3
chr20	+	55475076	1	4
chr20	+	55479527	1	4
chr20	+	55480233	1	4
chr20	+	55480374	1	4
chr20	+	55481118	1	4
chr20	+	55483260	1	4
chr20	+	55484676	1	3
chr20	+	55485810	1	2
chr20	+	55487473		1
chr20	+	55487516	1	1
chr20	+	55517531		2
chr20	+	55522036		2
chr20	+	55577496		1
chr20	+	55578531		1
chr20	+	55579641		1
chr20	+	55579908		1
chr20	+	55580599		1
chr20	+	55580985		1
chr20	+	55581303		1
chr20	+	55581647		1
chr20	+	55581955		1
chr20	+	55582758		1
chr20	+	55583450		1
chr20	+	55584095		1
chr20	+	55584733		1
chr20	+	55584997		1
chr20	+	55585713		1
chr20	+	55591108		1
chr20	+	55596285		1
chr20	+	55596883		1
chr20	+	55597300		1
chr20	+	55598033		1
chr20	+	55600829		1
chr20	+	55601690		1
chr20	+	55602146		1
chr20	+	55662579		1
chr20	+	55663729		2
chr20	+	55664261		2
chr20	+	55664583		2
chr20	+	55667391		2
chr20	+	55669230		2
chr20	+	55670492		2
chr20	+	55671561		2
chr20	+	55673197		2
chr20	+	55674034		2
chr20	+	55674832		2
chr20	+	55677773		2
chr20	+	55680543		2
chr20	+	55682136		2
chr20	+	55682439		2
chr20	+	55683323		2
chr20	+	55683946		2
chr20	+	55684757		2
chr20	+	55698578		1
chr20	+	55699228		3
chr20	+	55699633		3
chr20	+	55699882		3
chr20	+	55700080		3
chr20	+	55700785		3
chr20	+	55701900		3
chr20	+	55702609		3
chr20	+	55702798		3
chr20	+	55702969		3
chr20	+	55703160		3
chr20	+	55703604		3
chr20	+	55703783		3
chr20	+	55707887		1
chr20	+	55714464		1
chr20	+	55717922		1
chr20	+	55718186		1
chr20	+	55718353		1
chr20	+	55718793		1
chr20	+	55719055		1
chr20	+	55719871		1
chr20	+	55720085		1
chr20	+	55720318		1
chr20	+	5572444		2
chr20	+	5575236		2
chr20	+	5575634		2
chr20	+	5575831		2
chr20	+	55774045		2
chr20	+	5577468		2
chr20	+	55775537		2
chr20	+	55776663		2
chr20	+	55777513		2
chr20	+	5577800		2
chr20	+	55780411		2
chr20	+	55781699		2
chr20	+	55782528		2
chr20	+	5578266		2
chr20	+	55784277		2
chr20	+	55785991		2
chr20	+	55787608		2
chr20	+	55787690		2
chr20	+	55789259		2
chr20	+	55790167		2
chr20	+	55790424		2
chr20	+	55791630		2
chr20	+	55794203		2
chr20	+	55798128		1
chr20	+	55798936		2
chr20	+	55806481		1
chr20	+	55809610		1
chr20	+	55810154		1
chr20	+	55811164		1
chr20	+	55811408		1
chr20	+	55814420		1
chr20	+	55815305		1
chr20	+	55815541		1
chr20	+	55816059		1
chr20	+	55828735		1
chr20	+	5583386		2
chr20	+	5585852		2
chr20	+	55860680		1
chr20	+	55860913		1
chr20	+	55861229		1
chr20	+	55861410		1
chr20	+	5586161		2
chr20	+	55861836		1
chr20	+	55862083		1
chr20	+	5587241		2
chr20	+	5588331		2
chr20	+	5589388		2
chr20	+	5589580		2
chr20	+	5590567		2
chr20	+	5590818		2
chr20	+	55908301		1
chr20	+	55908460		1
chr20	+	55908468		1
chr20	+	55908544		1
chr20	+	55908549		1
chr20	+	55910725		1
chr20	+	55911092		1
chr20	+	5591110		2
chr20	+	55913578		1
chr20	+	5591467		2
chr20	+	5592470		2
chr20	+	5599357		2
chr20	+	5599561		2
chr20	+	5600531		2
chr20	+	5601134		2
chr20	+	5601657		2
chr20	+	5602893		2
chr20	+	5603191		2
chr20	+	5604123		2
chr20	+	5604309		2
chr20	+	5605154		2
chr20	+	5605433		2
chr20	+	5606045		2
chr20	+	5607393		2
chr20	+	5608577		2
chr20	+	5608890		2
chr20	+	5609192		1
chr20	+	5610076		1
chr20	+	5610096		1
chr20	+	56138749		4
chr20	+	56139286		5
chr20	+	56139751		5
chr20	+	56142187		5
chr20	+	56144357		5
chr20	+	56144663		2
chr20	+	56144666		2
chr20	+	56145202		4
chr20	+	56146135		5
chr20	+	56147425		5
chr20	+	56147932		5
chr20	+	56149532		5
chr20	+	56150430		5
chr20	+	56151572		5
chr20	+	56152322		5
chr20	+	56152957		5
chr20	+	56153306		5
chr20	+	56155001		5
chr20	+	56155690		4
chr20	+	56156746		1
chr20	+	56157314		5
chr20	+	56210666		1
chr20	+	56226202		2
chr20	+	56227549		2
chr20	+	56228142		2
chr20	+	56318866		1
chr20	+	56319367		1
chr20	+	56442309	1	1
chr20	+	56442686	1	1
chr20	+	56443723	1	1
chr20	+	56444967	1	1
chr20	+	56446095	1	1
chr20	+	56446760	1	1
chr20	+	56448086	1	1
chr20	+	56448838	1	1
chr20	+	56449114	1	1
chr20	+	56450183		1
chr20	+	56459876		1
chr20	+	56463188		1
chr20	+	56502088		1
chr20	+	56511269		1
chr20	+	56597636		1
chr20	+	56600821		1
chr20	+	56657614		2
chr20	+	56657940		2
chr20	+	56660358		2
chr20	+	56660610		2
chr20	+	56660988		2
chr20	+	56661306		2
chr20	+	56661675		2
chr20	+	56662288		2
chr20	+	56662662		2
chr20	+	56663374		1
chr20	+	56667979		1
chr20	+	56730575	1	1
chr20	+	56733685	1	1
chr20	+	56734831	1	1
chr20	+	56764106		1
chr20	+	56764663		1
chr20	+	56766666		1
chr20	+	56907730		3
chr20	+	56908476		3
chr20	+	56909604		3
chr20	+	56911949		2
chr20	+	56913537		3
chr20	+	56914485		3
chr20	+	56914749		3
chr20	+	56915974		3
chr20	+	56917158		3
chr20	+	56917576		3
chr20	+	56918669		3
chr20	+	56918907		3
chr20	+	56919126		3
chr20	+	56919810		3
chr20	+	56920957		3
chr20	+	56921460		3
chr20	+	56922297		3
chr20	+	56923017		3
chr20	+	56923570		3
chr20	+	56924047		3
chr20	+	56924219		3
chr20	+	56924753		2
chr20	+	56925169		2
chr20	+	56926108		3
chr20	+	56926618		3
chr20	+	56927071		3
chr20	+	56927492		3
chr20	+	56927659		3
chr20	+	56928242		3
chr20	+	56928456		3
chr20	+	56931429		3
chr20	+	56945293		2
chr20	+	56948645		2
chr20	+	56950812		1
chr20	+	56969905		1
chr20	+	56970095		1
chr20	+	56972316		1
chr20	+	56972721		1
chr20	+	56973054		1
chr20	+	56973265		1
chr20	+	56973398		1
chr20	+	56973914		1
chr20	+	56975916		1
chr20	+	56976275		1
chr20	+	56992596		1
chr20	+	57004179		1
chr20	+	57004630		1
chr20	+	57004815		1
chr20	+	57006580		1
chr20	+	57006850		1
chr20	+	57007013		1
chr20	+	57007306		1
chr20	+	57088573		1
chr20	+	57091269		1
chr20	+	57091547		1
chr20	+	57109096		1
chr20	+	57130813		1
chr20	+	57133328		1
chr20	+	57134248		1
chr20	+	57136499		1
chr20	+	57136999		1
chr20	+	57137241		1
chr20	+	57138052		1
chr20	+	57138262		1
chr20	+	57138519		1
chr20	+	57139155		1
chr20	+	57139438		1
chr20	+	57139996		1
chr20	+	57140212		1
chr20	+	57140495		1
chr20	+	57140707		1
chr20	+	57149565		1
chr20	+	57150548		1
chr20	+	57150805		1
chr20	+	57151746		1
chr20	+	57151862		1
chr20	+	57152249		1
chr20	+	57152514		1
chr20	+	57153829		1
chr20	+	57154069		1
chr20	+	57154733		1
chr20	+	57154890		1
chr20	+	57155158		1
chr20	+	57155611		1
chr20	+	57157707		1
chr20	+	57157937		1
chr20	+	57158350		1
chr20	+	57158681		1
chr20	+	57159808		1
chr20	+	5718159		1
chr20	+	5718991		1
chr20	+	5722161		1
chr20	+	5722313		1
chr20	+	5723054		1
chr20	+	5723689		1
chr20	+	5724700		1
chr20	+	57255439		1
chr20	+	57258516		1
chr20	+	57269831		1
chr20	+	57270125		1
chr20	+	57272035		1
chr20	+	57273156		1
chr20	+	57273961		1
chr20	+	57274922		1
chr20	+	57275107		1
chr20	+	57275356		1
chr20	+	57275943		1
chr20	+	57276103		1
chr20	+	57276832		1
chr20	+	57277161		1
chr20	+	57277402		1
chr20	+	57280590		1
chr20	+	57290400		1
chr20	+	57291171		1
chr20	+	57301834		4
chr20	+	57303315		4
chr20	+	57304352		4
chr20	+	57304814		4
chr20	+	57306754		2
chr20	+	57323143		1
chr20	+	5732986		1
chr20	+	57352576		1
chr20	+	57353453		1
chr20	+	57353789		1
chr20	+	57354003		1
chr20	+	57355166		1
chr20	+	57355558		1
chr20	+	57356009		1
chr20	+	57356217		1
chr20	+	5735647		1
chr20	+	57356517		1
chr20	+	57356804		1
chr20	+	57357219		1
chr20	+	57370525		1
chr20	+	57371974		1
chr20	+	57372139		1
chr20	+	57372346		1
chr20	+	57372521		1
chr20	+	57372829		1
chr20	+	57373090		1
chr20	+	57373752		1
chr20	+	57373932		1
chr20	+	57374103		1
chr20	+	57374394		1
chr20	+	57374701		1
chr20	+	57375112		1
chr20	+	57377659		1
chr20	+	57379000		1
chr20	+	5738482		1
chr20	+	5738885		1
chr20	+	5740626		1
chr20	+	57440870		1
chr20	+	57440873		1
chr20	+	57441160		2
chr20	+	57441424		2
chr20	+	57441644		2
chr20	+	57441951		1
chr20	+	57442239		2
chr20	+	5744930		1
chr20	+	5746838		1
chr20	+	5748210		1
chr20	+	5751704		1
chr20	+	5751813	1	
chr20	+	5752636		1
chr20	+	5752650		1
chr20	+	5752672		1
chr20	+	5752681	1	1
chr20	+	57554557		1
chr20	+	57555160		1
chr20	+	57556512		1
chr20	+	57557565		1
chr20	+	5756011	1	2
chr20	+	57606459		3
chr20	+	57611014		4
chr20	+	57611632		1
chr20	+	57611688		4
chr20	+	57624427		6
chr20	+	57626574		6
chr20	+	57626900		6
chr20	+	57627364		6
chr20	+	57627620		6
chr20	+	57627843		6
chr20	+	57628014		5
chr20	+	57629914		6
chr20	+	57630144		6
chr20	+	57630624		6
chr20	+	57631504		6
chr20	+	57632195		6
chr20	+	57632663		6
chr20	+	57633732		6
chr20	+	57634101		6
chr20	+	57634826		6
chr20	+	57635523		6
chr20	+	57635743		6
chr20	+	57635935		6
chr20	+	57636085		6
chr20	+	57636349		6
chr20	+	57636515		6
chr20	+	57637612		6
chr20	+	57637795		6
chr20	+	57638003		6
chr20	+	57638320		6
chr20	+	57638592		6
chr20	+	57638858		4
chr20	+	57639334		1
chr20	+	57650210		2
chr20	+	57651631		2
chr20	+	57652159		2
chr20	+	57652670		1
chr20	+	57652820		1
chr20	+	57653200		1
chr20	+	57699219		4
chr20	+	57700010		4
chr20	+	57700916		4
chr20	+	57701256		4
chr20	+	57701466		4
chr20	+	57701654		4
chr20	+	57701846		4
chr20	+	57702030		4
chr20	+	57702231		4
chr20	+	57702436		4
chr20	+	57707652		1
chr20	+	57716368		1
chr20	+	57743079		1
chr20	+	57749786		1
chr20	+	57765250		3
chr20	+	57765782		3
chr20	+	57766303		3
chr20	+	57767164		2
chr20	+	57767708		2
chr20	+	57767876		2
chr20	+	57768696		1
chr20	+	57772170		1
chr20	+	57773565		1
chr20	+	57778561		1
chr20	+	57778884		1
chr20	+	57779405		1
chr20	+	57779887		1
chr20	+	57780412		1
chr20	+	57781718		1
chr20	+	57781737		1
chr20	+	57782290		2
chr20	+	57782467		1
chr20	+	57803437		1
chr20	+	57803707		1
chr20	+	57803923		1
chr20	+	57804198		1
chr20	+	57804337		1
chr20	+	57804773		1
chr20	+	57868002		1
chr20	+	57875102		1
chr20	+	57875545		1
chr20	+	57876861		1
chr20	+	57877544		1
chr20	+	57894090		2
chr20	+	57896314		3
chr20	+	57896509		3
chr20	+	57896875		3
chr20	+	57897580		3
chr20	+	57897723		3
chr20	+	57898212		2
chr20	+	57898446		2
chr20	+	57898639		2
chr20	+	57908797		1
chr20	+	57910690		1
chr20	+	57913509		3
chr20	+	57913750		3
chr20	+	57914615		3
chr20	+	57914908		3
chr20	+	57915143		3
chr20	+	57915486		3
chr20	+	57915898		3
chr20	+	57916990		3
chr20	+	57917387		3
chr20	+	57917766		3
chr20	+	57918068		3
chr20	+	57918235		3
chr20	+	57918438		3
chr20	+	57918603		3
chr20	+	57919353		3
chr20	+	57919550		3
chr20	+	57919729		3
chr20	+	57919881		2
chr20	+	57995524		1
chr20	+	57997170		2
chr20	+	57998497		2
chr20	+	57998984		2
chr20	+	58010032		1
chr20	+	58011545		1
chr20	+	58011756		1
chr20	+	58013182		1
chr20	+	58013392		1
chr20	+	58013523		1
chr20	+	58014399		1
chr20	+	58015138		1
chr20	+	58017141		1
chr20	+	58018841		1
chr20	+	58021195		1
chr20	+	58022757		1
chr20	+	58047530		2
chr20	+	58047900		1
chr20	+	58048692		2
chr20	+	58049574		2
chr20	+	58050820		2
chr20	+	58053227		2
chr20	+	58056998		2
chr20	+	58069490		3
chr20	+	58070328		1
chr20	+	58070732		4
chr20	+	58074395		5
chr20	+	58074891		5
chr20	+	58075453		5
chr20	+	58075942		5
chr20	+	58077951		6
chr20	+	58078402		6
chr20	+	58078565		6
chr20	+	58080075		6
chr20	+	58080301		6
chr20	+	58081168		6
chr20	+	58081814		3
chr20	+	58082062		6
chr20	+	58090504		1
chr20	+	58090794		1
chr20	+	58094565		1
chr20	+	58094865		1
chr20	+	58095222		1
chr20	+	5828251		3
chr20	+	5834427		4
chr20	+	5836982		4
chr20	+	5837111		4
chr20	+	5837527		4
chr20	+	5841525		4
chr20	+	5841683		4
chr20	+	5842290		4
chr20	+	5843108		2
chr20	+	5854325		1
chr20	+	591915		1
chr20	+	592125		1
chr20	+	592529		1
chr20	+	593039		1
chr20	+	5943361		3
chr20	+	5948071		3
chr20	+	5950176		3
chr20	+	5950674		3
chr20	+	5952115		3
chr20	+	5954621		3
chr20	+	5955371		1
chr20	+	5957844		3
chr20	+	5957980		3
chr20	+	5958486		3
chr20	+	595913		1
chr20	+	5966672		3
chr20	+	5967528		3
chr20	+	5969078		3
chr20	+	5970613		3
chr20	+	5971078		2
chr20	+	5971345		3
chr20	+	5971651		2
chr20	+	599760		1
chr20	+	6031226		1
chr20	+	6032727		1
chr20	+	6033688		1
chr20	+	61411		1
chr20	+	61584		3
chr20	+	616115		2
chr20	+	617035		2
chr20	+	618246		2
chr20	+	619313		2
chr20	+	63347		6
chr20	+	6400901	1	1
chr20	+	6401395	1	1
chr20	+	6404083	1	1
chr20	+	6404854	1	1
chr20	+	64726		6
chr20	+	6655889	1	3
chr20	+	6658425	1	3
chr20	+	6666724	1	3
chr20	+	6681071	1	3
chr20	+	6692129	1	3
chr20	+	6693545	1	2
chr20	+	6703267	1	2
chr20	+	6709638		1
chr20	+	6715345		1
chr20	+	6750669		1
chr20	+	6755594		1
chr20	+	6767215		1
chr20	+	68716		6
chr20	+	6871620		3
chr20	+	6907195		5
chr20	+	6912343		5
chr20	+	6912863		5
chr20	+	70052		5
chr20	+	73214		5
chr20	+	740729		1
chr20	+	741282		2
chr20	+	74590		1
chr20	+	746036		2
chr20	+	74642		5
chr20	+	7833942		5
chr20	+	7915878		5
chr20	+	7954954		5
chr20	+	7961250		5
chr20	+	7962727		5
chr20	+	7975410		5
chr20	+	7977184		1
chr20	+	7978389		2
chr20	+	7983553		4
chr20	+	7984437		5
chr20	+	7987276		5
chr20	+	7991226		5
chr20	+	8004397		5
chr20	+	8005782		5
chr20	+	8013212		5
chr20	+	8013593		5
chr20	+	8017649		5
chr20	+	8018220		5
chr20	+	8020975		5
chr20	+	8023099		5
chr20	+	8023504		5
chr20	+	8025521		5
chr20	+	8027025		2
chr20	+	8030896		1
chr20	+	8034163		4
chr20	+	8044617		2
chr20	+	8047075		2
chr20	+	8049482		2
chr20	+	8050207		2
chr20	+	8063492		2
chr20	+	8064054		2
chr20	+	8065059		2
chr20	+	8074625		2
chr20	+	8093295	1	1
chr20	+	8096476	1	1
chr20	+	8097362	1	1
chr20	+	8238649		1
chr20	+	8305878		1
chr20	+	8306273		1
chr20	+	8307998		1
chr20	+	8308822		1
chr20	+	8309161		1
chr20	+	8310146		1
chr20	+	8315194		1
chr20	+	8330219		1
chr20	+	8330967		1
chr20	+	8388628		3
chr20	+	8389665		3
chr20	+	8396889		2
chr20	+	8397137		2
chr20	+	8401579		3
chr20	+	8401693		1
chr20	+	8401763		1
chr20	+	8407017		2
chr20	+	8408173		1
chr20	+	8408352		2
chr20	+	8409168		2
chr20	+	8409355		2
chr20	+	8409663		2
chr20	+	8411906		2
chr20	+	8412813		2
chr20	+	8454536		1
chr20	+	8456144		1
chr20	+	8456514		1
chr20	+	8457918		1
chr20	+	8458150		1
chr20	+	8459480		1
chr20	+	8462339		1
chr20	+	8464388		1
chr20	+	8478167		1
chr20	+	8479946		1
chr20	+	8481302		1
chr20	+	8481462		1
chr20	+	8482398		1
chr20	+	8482619		1
chr20	+	8483391		1
chr20	+	8484098		1
chr20	+	8484273		1
chr20	+	8485709		1
chr20	+	8485935		1
chr20	+	8657027		1
chr20	+	8660289		1
chr20	+	86700		6
chr20	+	89103		6
chr20	+	891549		3
chr20	+	895462		5
chr20	+	897733		5
chr20	+	9015140		2
chr20	+	9034978		2
chr20	+	90500		6
chr20	+	9057032		2
chr20	+	9070442		2
chr20	+	9074056		2
chr20	+	9075537		2
chr20	+	9077002		2
chr20	+	9079948		2
chr20	+	9087590		2
chr20	+	9095431		2
chr20	+	9100419		1
chr20	+	9104499		1
chr20	+	9105657		2
chr20	+	9107459		2
chr20	+	9116686		2
chr20	+	9119587		2
chr20	+	9119910		2
chr20	+	9122856		2
chr20	+	9134862		2
chr20	+	9136324		2
chr20	+	9138588		2
chr20	+	9141653		2
chr20	+	9169719		5
chr20	+	9181658		4
chr20	+	9183188		5
chr20	+	9200640		4
chr20	+	9203374		4
chr20	+	9207152		4
chr20	+	9218194		3
chr20	+	9219532		3
chr20	+	9228916		4
